model_name,km_driven,fuel_type,transmission,owner,price,link,engine_capacity
2022 Renault TRIBER,31.17k km,Petrol,Auto,1st owner,₹5.72 lakh,https://www.cars24.com/buy-used-renault-triber-2022-cars-mumbai-10366240781/,999cc
2018 Maruti Swift,62.14k km,Petrol,Auto,1st owner,₹5.40 lakh,https://www.cars24.com/buy-used-maruti-swift-2018-cars-mumbai-10393644741/,1197cc
2014 Hyundai Grand i10,84.22k km,CNG,Manual,1st owner,₹3.05 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-mumbai-10383649726/,1197cc
2019 Honda Amaze,51.24k km,CNG,Manual,2nd owner,₹5.50 lakh,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-10346541728/,1199cc
2016 Hyundai i20 Active,56.45k km,Petrol,Manual,1st owner,₹4.16 lakh,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-mumbai-10373146785/,1197cc
2022 Tata NEXON,31.37k km,CNG,Manual,1st owner,₹7.90 lakh,https://www.cars24.com/buy-used-tata-nexon-2022-cars-mumbai-10303641713/,1199cc
2018 Tata NEXON,39.52k km,Petrol,Auto,1st owner,₹6.10 lakh,https://www.cars24.com/buy-used-tata-nexon-2018-cars-mumbai-10365441731/,1198cc
2014 Mahindra XUV500,62.67k km,Diesel,Manual,1st owner,₹5.80 lakh,https://www.cars24.com/buy-used-mahindra-xuv500-2014-cars-mumbai-10359949727/,2179cc
2024 Renault Kwid,2.14k km,Petrol,Auto,1st owner,₹5.75 lakh,https://www.cars24.com/buy-used-renault-kwid-2024-cars-mumbai-10330549779/,999cc
2020 Maruti Alto,48.64k km,CNG,Manual,1st owner,₹3.55 lakh,https://www.cars24.com/buy-used-maruti-alto-2020-cars-mumbai-10331746727/,796cc
2022 Renault Kwid,4.76k km,Petrol,Auto,1st owner,₹4.55 lakh,https://www.cars24.com/buy-used-renault-kwid-2022-cars-mumbai-10348844724/,999cc
2016 Maruti Alto 800,31.75k km,Petrol,Manual,2nd owner,₹2.30 lakh,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-mumbai-12437242725/,796cc
2018 Honda BR-V,69.40k km,Petrol,Manual,1st owner,₹6.25 lakh,https://www.cars24.com/buy-used-honda-br-v-2018-cars-mumbai-10398643723/,1497cc
2021 Hyundai New Elantra,24.83k km,Petrol,Manual,2nd owner,₹11.40 lakh,https://www.cars24.com/buy-used-hyundai-new-elantra-2021-cars-mumbai-10318141736/,1999cc
2021 Tata NEXON,34.37k km,Petrol,Manual,1st owner,₹7.65 lakh,https://www.cars24.com/buy-used-tata-nexon-2021-cars-mumbai-10358742730/,1199cc
2022 Skoda SLAVIA,34.21k km,Petrol,Auto,1st owner,₹11.65 lakh,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-mumbai-10370742789/,999cc
2022 Volkswagen TAIGUN,22.93k km,Petrol,Manual,2nd owner,₹9.10 lakh,https://www.cars24.com/buy-used-volkswagen-taigun-2022-cars-mumbai-10306749720/,999cc
2022 KIA SONET,16.84k km,Diesel,Manual,1st owner,₹10.80 lakh,https://www.cars24.com/buy-used-kia-sonet-2022-cars-mumbai-13637544757/,
2022 Skoda KUSHAQ,30.27k km,Petrol,Manual,1st owner,₹9.90 lakh,https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-mumbai-10385342753/,999cc
2021 Tata Safari,40.04k km,Diesel,Manual,1st owner,₹14.00 lakh,https://www.cars24.com/buy-used-tata-safari-2021-cars-mumbai-11489441728/,1956cc
2020 Maruti Baleno,30.79k km,Petrol,Auto,1st owner,₹6.48 lakh,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-mumbai-10345741793/,1197cc
2020 Ford Figo Aspire,70.54k km,Diesel,Manual,1st owner,₹5.85 lakh,https://www.cars24.com/buy-used-ford-figo-aspire-2020-cars-mumbai-10324940724/,1499cc
2014 Hyundai Xcent,55.48k km,Petrol,Manual,2nd owner,₹2.98 lakh,https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-mumbai-10373446732/,1197cc
2021 Toyota URBAN CRUISER,21.47k km,Petrol,Auto,1st owner,₹8.02 lakh,https://www.cars24.com/buy-used-toyota-urban-cruiser-2021-cars-mumbai-10344743736/,1462cc
2019 Hyundai Grand i10,33.18k km,Petrol,Manual,1st owner,₹4.10 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-mumbai-13268042782/,1197cc
2017 Ford Ecosport,61.57k km,Petrol,Manual,1st owner,₹5.00 lakh,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-10339946724/,1499cc
2020 Hyundai Creta,60.05k km,Petrol,Auto,1st owner,₹13.70 lakh,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-mumbai-12423943722/,1353cc
2022 Renault Kiger,12.94k km,Petrol,Manual,1st owner,₹6.50 lakh,https://www.cars24.com/buy-used-renault-kiger-2022-cars-mumbai-10321040743/,999cc
2019 Maruti Ciaz,99.52k km,Petrol,Auto,1st owner,₹6.55 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-mumbai-10360726746/,1462cc
2021 Renault TRIBER,38.95k km,Petrol,Manual,1st owner,₹5.10 lakh,https://www.cars24.com/buy-used-renault-triber-2021-cars-mumbai-12489543781/,999cc
2020 Renault TRIBER,30.53k km,Petrol,Manual,1st owner,₹4.75 lakh,https://www.cars24.com/buy-used-renault-triber-2020-cars-mumbai-10328046718/,999cc
2019 Tata NEXON,37.24k km,Petrol,Auto,2nd owner,₹6.72 lakh,https://www.cars24.com/buy-used-tata-nexon-2019-cars-mumbai-10399046715/,1198cc
2021 Renault Duster,64.42k km,Petrol,Auto,2nd owner,₹7.00 lakh,https://www.cars24.com/buy-used-renault-duster-2021-cars-mumbai-10396349716/,1330cc
2018 Maruti Alto K10,66.84k km,CNG,Manual,2nd owner,₹2.98 lakh,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-mumbai-10381941729/,998cc
2016 Ford Ecosport,41.69k km,Petrol,Manual,1st owner,₹4.49 lakh,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-mumbai-10348849737/,1499cc
2018 Maruti Baleno,33.53k km,Petrol,Manual,1st owner,₹5.20 lakh,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-mumbai-10360546729/,1197cc
2020 Maruti Ciaz,55.26k km,Petrol,Manual,2nd owner,₹6.49 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2020-cars-mumbai-12470543757/,1462cc
2020 Honda Jazz,31.38k km,Petrol,Auto,2nd owner,₹6.00 lakh,https://www.cars24.com/buy-used-honda-jazz-2020-cars-mumbai-10357045732/,1199cc
2020 Tata NEXON,17.22k km,Petrol,Auto,1st owner,₹7.40 lakh,https://www.cars24.com/buy-used-tata-nexon-2020-cars-mumbai-10309843736/,1199cc
2016 Maruti Baleno,28.49k km,Petrol,Manual,1st owner,₹4.50 lakh,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-10374242735/,1197cc
2022 Renault Kiger,10.07k km,Petrol,Auto,1st owner,₹6.20 lakh,https://www.cars24.com/buy-used-renault-kiger-2022-cars-mumbai-10393140726/,999cc
2021 Renault Kwid,25.27k km,Petrol,Auto,1st owner,₹4.10 lakh,https://www.cars24.com/buy-used-renault-kwid-2021-cars-mumbai-10378146789/,999cc
2022 KIA SELTOS,75.76k km,Petrol,Auto,1st owner,₹11.60 lakh,https://www.cars24.com/buy-used-kia-seltos-2022-cars-mumbai-12416049786/,
2023 Tata ALTROZ,15.47k km,CNG,Manual,1st owner,₹8.39 lakh,https://www.cars24.com/buy-used-tata-altroz-2023-cars-mumbai-10329741789/,1199cc
2020 Hyundai VENUE,45.87k km,Petrol,Manual,1st owner,₹7.20 lakh,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-mumbai-10358540729/,998cc
2017 Honda City,67.38k km,Petrol,Auto,2nd owner,₹5.80 lakh,https://www.cars24.com/buy-used-honda-city-2017-cars-mumbai-14292247787/,1497cc
2022 KIA SELTOS,39.73k km,Petrol,Manual,1st owner,₹11.60 lakh,https://www.cars24.com/buy-used-kia-seltos-2022-cars-mumbai-12494345739/,1497cc
2021 Maruti Vitara Brezza,15.96k km,Petrol,Auto,1st owner,₹8.37 lakh,https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-mumbai-10319544748/,1462cc
2020 Tata NEXON,57.58k km,Petrol,Manual,2nd owner,₹7.99 lakh,https://www.cars24.com/buy-used-tata-nexon-2020-cars-mumbai-10312045722/,1199cc
2018 Maruti Wagon R 1.0,56.00k km,Petrol,Manual,2nd owner,₹3.31 lakh,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-mumbai-10354242732/,998cc
2023 Hyundai ALCAZAR,9.00k km,Petrol,Auto,1st owner,₹19.20 lakh,https://www.cars24.com/buy-used-hyundai-alcazar-2023-cars-mumbai-10385822746/,1482cc
2021 Renault Kiger,21.92k km,Petrol,Auto,1st owner,₹7.30 lakh,https://www.cars24.com/buy-used-renault-kiger-2021-cars-mumbai-10396643737/,999cc
2018 Ford Ecosport,74.02k km,Petrol,Auto,1st owner,₹5.85 lakh,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-mumbai-10345323740/,1497cc
2019 Maruti S PRESSO,50.82k km,Petrol,Manual,1st owner,₹3.20 lakh,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-mumbai-10337042781/,998cc
2022 KIA SONET,16.90k km,Petrol,Auto,1st owner,₹10.50 lakh,https://www.cars24.com/buy-used-kia-sonet-2022-cars-mumbai-10377847706/,998cc
2015 Honda Brio,14.54k km,Petrol,Auto,2nd owner,₹3.57 lakh,https://www.cars24.com/buy-used-honda-brio-2015-cars-mumbai-10375649717/,1198cc
2022 Tata Tiago,76.04k km,CNG,Manual,1st owner,₹5.56 lakh,https://www.cars24.com/buy-used-tata-tiago-2022-cars-mumbai-12436045782/,1199cc
2021 Toyota URBAN CRUISER,74.80k km,Petrol,Auto,2nd owner,₹7.13 lakh,https://www.cars24.com/buy-used-toyota-urban-cruiser-2021-cars-mumbai-10385140726/,1462cc
2022 Maruti Swift,48.90k km,Petrol,Manual,1st owner,₹7.20 lakh,https://www.cars24.com/buy-used-maruti-swift-2022-cars-mumbai-10339046717/,1197cc
2023 Renault Kiger,9.90k km,Petrol,Auto,1st owner,₹9.20 lakh,https://www.cars24.com/buy-used-renault-kiger-2023-cars-mumbai-10326243738/,
2020 Maruti S PRESSO,27.29k km,Petrol,Auto,2nd owner,₹3.62 lakh,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-mumbai-10380346724/,998cc
2020 KIA SELTOS,65.65k km,Diesel,Auto,1st owner,₹12.55 lakh,https://www.cars24.com/buy-used-kia-seltos-2020-cars-mumbai-10387948722/,1493cc
2017 Ford Ecosport,76.16k km,Petrol,Auto,2nd owner,₹4.75 lakh,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-10307421763/,1499cc
2020 Maruti S Cross,20.69k km,Petrol,Manual,1st owner,₹6.45 lakh,https://www.cars24.com/buy-used-maruti-s-cross-2020-cars-mumbai-10309143748/,1462cc
2019 MG HECTOR,74.19k km,Petrol,Auto,1st owner,₹10.75 lakh,https://www.cars24.com/buy-used-mg-hector-2019-cars-mumbai-10386541739/,1451cc
2022 Honda Amaze,13.34k km,Petrol,Auto,1st owner,₹7.45 lakh,https://www.cars24.com/buy-used-honda-amaze-2022-cars-mumbai-10340744787/,1199cc
2020 Maruti S PRESSO,20.65k km,Petrol,Auto,1st owner,₹3.89 lakh,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-mumbai-10396749711/,998cc
2021 Toyota URBAN CRUISER,30.84k km,Petrol,Auto,1st owner,₹7.91 lakh,https://www.cars24.com/buy-used-toyota-urban-cruiser-2021-cars-mumbai-10394249723/,1462cc
2023 MG HECTOR PLUS,29.18k km,Diesel,Manual,1st owner,₹17.99 lakh,https://www.cars24.com/buy-used-mg-hector-plus-2023-cars-mumbai-10317147745/,
2022 Tata TIGOR,29.69k km,CNG,Manual,1st owner,₹6.60 lakh,https://www.cars24.com/buy-used-tata-tigor-2022-cars-mumbai-10383029701/,1199cc
2022 Maruti Swift,28.34k km,Petrol,Auto,1st owner,₹7.15 lakh,https://www.cars24.com/buy-used-maruti-swift-2022-cars-mumbai-10366644785/,1197cc
2021 Honda Jazz,29.59k km,Petrol,Auto,1st owner,₹7.35 lakh,https://www.cars24.com/buy-used-honda-jazz-2021-cars-mumbai-10350449780/,1199cc
2022 Skoda KUSHAQ,33.05k km,Petrol,Manual,1st owner,₹12.00 lakh,https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-mumbai-24427845723/,999cc
2016 Maruti Celerio,60.90k km,CNG,Manual,1st owner,₹3.60 lakh,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-mumbai-10341347755/,998cc
2023 Renault Kiger,4.38k km,Petrol,Auto,1st owner,₹7.99 lakh,https://www.cars24.com/buy-used-renault-kiger-2023-cars-mumbai-10333043728/,999cc
2022 Maruti Ciaz,20.73k km,Petrol,Auto,1st owner,₹9.50 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2022-cars-mumbai-10364444722/,1462cc
2020 Tata NEXON,28.89k km,Petrol,Manual,1st owner,₹7.20 lakh,https://www.cars24.com/buy-used-tata-nexon-2020-cars-mumbai-10341043729/,1199cc
2019 KIA SELTOS,60.66k km,Petrol,Auto,1st owner,₹10.30 lakh,https://www.cars24.com/buy-used-kia-seltos-2019-cars-mumbai-10376747738/,1353cc
2015 Hyundai Xcent,36.98k km,Petrol,Manual,2nd owner,₹3.10 lakh,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-mumbai-10333943723/,1197cc
2021 Honda Jazz,44.17k km,Petrol,Auto,1st owner,₹6.90 lakh,https://www.cars24.com/buy-used-honda-jazz-2021-cars-mumbai-10324844715/,1199cc
2022 Tata NEXON,35.66k km,Petrol,Manual,2nd owner,₹7.58 lakh,https://www.cars24.com/buy-used-tata-nexon-2022-cars-mumbai-10333646782/,1199cc
2020 Hyundai NEW SANTRO,60.97k km,Petrol,Manual,1st owner,₹3.83 lakh,https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-mumbai-10334246720/,1086cc
2018 Ford Ecosport,66.23k km,Petrol,Manual,1st owner,₹6.38 lakh,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-mumbai-10378946720/,999cc
2018 Hyundai NEW SANTRO,25.08k km,Petrol,Auto,1st owner,₹4.11 lakh,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-mumbai-10331547744/,1086cc
2020 Ford Ecosport,43.33k km,Petrol,Manual,1st owner,₹6.80 lakh,https://www.cars24.com/buy-used-ford-ecosport-2020-cars-mumbai-10337147726/,1497cc
2023 Tata TIGOR,20.03k km,Petrol,Auto,1st owner,₹7.05 lakh,https://www.cars24.com/buy-used-tata-tigor-2023-cars-mumbai-10319842716/,1199cc
2017 Hyundai Creta,70.40k km,Petrol,Auto,1st owner,₹7.57 lakh,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-mumbai-10360326704/,1591cc
2017 Hyundai Grand i10,20.02k km,Petrol,Manual,1st owner,₹3.85 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-mumbai-10389248728/,1197cc
2022 Tata NEXON,24.39k km,Petrol,Manual,1st owner,₹8.98 lakh,https://www.cars24.com/buy-used-tata-nexon-2022-cars-mumbai-10354740725/,1199cc
2023 Mahindra XUV300,11.29k km,Petrol,Manual,1st owner,₹11.45 lakh,https://www.cars24.com/buy-used-mahindra-xuv300-2023-cars-mumbai-12436041722/,1197cc
2021 Hyundai VENUE,31.62k km,Petrol,Manual,1st owner,₹8.25 lakh,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-mumbai-10358540743/,998cc
2019 Ford Ecosport,64.50k km,Petrol,Manual,1st owner,₹6.15 lakh,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-mumbai-10304940782/,1497cc
2022 Hyundai NEW SANTRO,22.79k km,Petrol,Manual,2nd owner,₹4.27 lakh,https://www.cars24.com/buy-used-hyundai-new-santro-2022-cars-mumbai-10357644722/,1086cc
2023 Skoda KUSHAQ,17.83k km,Petrol,Auto,1st owner,₹14.50 lakh,https://www.cars24.com/buy-used-skoda-kushaq-2023-cars-mumbai-10320044720/,
2023 Maruti Grand Vitara,71.50k km,CNG,Manual,1st owner,₹13.60 lakh,https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-mumbai-10342649725/,1462cc
2016 Ford Ecosport,59.32k km,Petrol,Manual,1st owner,₹4.74 lakh,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-mumbai-10330940757/,1499cc
2019 Maruti Alto,15.37k km,CNG,Manual,1st owner,₹3.37 lakh,https://www.cars24.com/buy-used-maruti-alto-2019-cars-mumbai-10361042723/,796cc
2020 Ford Ecosport,63.35k km,Petrol,Manual,1st owner,₹8.65 lakh,https://www.cars24.com/buy-used-ford-ecosport-2020-cars-mumbai-10311847727/,1496cc
2020 Hyundai NEW I20,71.16k km,Petrol,Auto,1st owner,₹7.85 lakh,https://www.cars24.com/buy-used-hyundai-new-i20-2020-cars-mumbai-10362043735/,
2022 Tata NEXON,19.34k km,Petrol,Manual,2nd owner,₹8.25 lakh,https://www.cars24.com/buy-used-tata-nexon-2022-cars-mumbai-10340746725/,1199cc
2021 Ford Ecosport,13.47k km,Petrol,Manual,1st owner,₹8.99 lakh,https://www.cars24.com/buy-used-ford-ecosport-2021-cars-mumbai-10371346727/,1496cc
2023 Tata NEXON,44.23k km,Diesel,Manual,1st owner,₹13.60 lakh,https://www.cars24.com/buy-used-tata-nexon-2023-cars-mumbai-12408847732/,1497cc
2023 KIA SELTOS,31.33k km,Petrol,Auto,1st owner,₹16.00 lakh,https://www.cars24.com/buy-used-kia-seltos-2023-cars-mumbai-13508641753/,1353cc
2017 Maruti Baleno,32.76k km,Petrol,Auto,2nd owner,₹4.95 lakh,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-10398347736/,1197cc
2023 Maruti FRONX,21.61k km,Petrol,Auto,1st owner,₹11.69 lakh,https://www.cars24.com/buy-used-maruti-fronx-2023-cars-mumbai-10384940745/,998cc
2019 Hyundai Verna,84.29k km,Petrol,Auto,1st owner,₹7.65 lakh,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-mumbai-10382645745/,1591cc
2021 Hyundai Creta,69.17k km,Petrol,Manual,1st owner,₹10.61 lakh,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-mumbai-10378943722/,1497cc
2016 Maruti Ciaz,81.92k km,Petrol,Auto,1st owner,₹5.17 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-mumbai-10353442721/,1373cc
2021 KIA SELTOS,49.74k km,Diesel,Manual,1st owner,₹12.14 lakh,https://www.cars24.com/buy-used-kia-seltos-2021-cars-mumbai-10350044783/,1493cc
2017 Honda WR-V,33.24k km,Petrol,Manual,1st owner,₹5.17 lakh,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-mumbai-10347247744/,1199cc
2019 Hyundai VENUE,37.37k km,Petrol,Auto,1st owner,₹6.94 lakh,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-mumbai-10310344728/,998cc
2020 Hyundai VENUE,40.51k km,Petrol,Manual,1st owner,₹6.36 lakh,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-mumbai-10305645746/,1197cc
2015 Hyundai Elite i20,88.04k km,Petrol,Manual,2nd owner,₹3.92 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-10304345724/,1197cc
2015 Maruti Swift Dzire,19.99k km,Petrol,Manual,1st owner,₹4.06 lakh,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-mumbai-10376940732/,1197cc
2017 Maruti Dzire,54.57k km,Petrol,Manual,1st owner,₹4.82 lakh,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-12298746729/,1197cc
2015 Honda City,42.32k km,Petrol,Manual,1st owner,₹4.20 lakh,https://www.cars24.com/buy-used-honda-city-2015-cars-mumbai-10057348737/,1497cc
2020 Maruti Swift,31.99k km,Petrol,Manual,1st owner,₹5.15 lakh,https://www.cars24.com/buy-used-maruti-swift-2020-cars-mumbai-10319048740/,1197cc
2015 Volkswagen Polo,35.70k km,Petrol,Manual,2nd owner,₹2.99 lakh,https://www.cars24.com/buy-used-volkswagen-polo-2015-cars-mumbai-10373342755/,1198cc
2015 Maruti Ertiga,34.86k km,Petrol,Manual,1st owner,₹5.24 lakh,https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-mumbai-10366447710/,
2017 Honda Jazz,9.86k km,Petrol,Auto,1st owner,₹4.70 lakh,https://www.cars24.com/buy-used-honda-jazz-2017-cars-mumbai-10387745748/,1199cc
2019 Tata Harrier,47.30k km,Diesel,Manual,2nd owner,₹8.99 lakh,https://www.cars24.com/buy-used-tata-harrier-2019-cars-mumbai-10349440758/,1956cc
2024 Tata PUNCH,6.60k km,Petrol,Manual,1st owner,₹6.10 lakh,https://www.cars24.com/buy-used-tata-punch-2024-cars-mumbai-10319943709/,1199cc
2014 Hyundai i20,44.89k km,Petrol,Manual,2nd owner,₹3.32 lakh,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-mumbai-10322337745/,1197cc
2019 Maruti XL6,94.04k km,Petrol,Auto,1st owner,₹7.70 lakh,https://www.cars24.com/buy-used-maruti-xl6-2019-cars-mumbai-10369848783/,1462cc
2021 Maruti Swift Dzire,75.79k km,CNG,Manual,1st owner,₹5.45 lakh,https://www.cars24.com/buy-used-maruti-swift-dzire-2021-cars-mumbai-10358241758/,1197cc
2018 Maruti Wagon R 1.0,22.83k km,CNG,Manual,1st owner,₹3.85 lakh,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-mumbai-10315041759/,998cc
2019 Renault TRIBER,35.21k km,Petrol,Manual,1st owner,₹4.75 lakh,https://www.cars24.com/buy-used-renault-triber-2019-cars-mumbai-10345647720/,999cc
2019 Tata Tiago,41.75k km,Petrol,Auto,1st owner,₹4.15 lakh,https://www.cars24.com/buy-used-tata-tiago-2019-cars-mumbai-10311543757/,1199cc
2020 Toyota YARIS,67.02k km,Petrol,Manual,1st owner,₹6.70 lakh,https://www.cars24.com/buy-used-toyota-yaris-2020-cars-mumbai-10358248729/,1496cc
2022 Tata Tiago,22.77k km,CNG,Manual,1st owner,₹5.10 lakh,https://www.cars24.com/buy-used-tata-tiago-2022-cars-mumbai-10316328769/,1199cc
2018 Honda Amaze,70.59k km,Diesel,Auto,1st owner,₹5.90 lakh,https://www.cars24.com/buy-used-honda-amaze-2018-cars-mumbai-10383340738/,1498cc
2017 Tata Hexa,60.07k km,Diesel,Auto,2nd owner,₹7.80 lakh,https://www.cars24.com/buy-used-tata-hexa-2017-cars-mumbai-10345445720/,2179cc
2022 Tata TIGOR,23.99k km,CNG,Manual,2nd owner,₹5.90 lakh,https://www.cars24.com/buy-used-tata-tigor-2022-cars-mumbai-10390742732/,1199cc
2017 Mahindra XUV500,85.14k km,Diesel,Auto,1st owner,₹8.27 lakh,https://www.cars24.com/buy-used-mahindra-xuv500-2017-cars-mumbai-10317286735/,2179cc
2020 Hyundai Verna,28.72k km,Petrol,Auto,2nd owner,₹8.99 lakh,https://www.cars24.com/buy-used-hyundai-verna-2020-cars-mumbai-10389549780/,998cc
2018 Hyundai NEW SANTRO,67.40k km,CNG,Manual,1st owner,₹3.85 lakh,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-mumbai-10337944785/,1086cc
2020 Hyundai NEW I20,18.70k km,Petrol,Auto,1st owner,₹6.99 lakh,https://www.cars24.com/buy-used-hyundai-new-i20-2020-cars-mumbai-10323644722/,1197cc
2022 Renault Kiger,15.63k km,Petrol,Manual,1st owner,₹6.40 lakh,https://www.cars24.com/buy-used-renault-kiger-2022-cars-mumbai-10331542731/,999cc
2014 Hyundai Grand i10,40.18k km,Petrol,Auto,1st owner,₹3.42 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-mumbai-10325441751/,1197cc
2024 Tata NEXON,10.79k km,Petrol,Auto,1st owner,₹10.20 lakh,https://www.cars24.com/buy-used-tata-nexon-2024-cars-mumbai-10334844725/,
2020 Mahindra XUV300,31.82k km,Petrol,Manual,1st owner,₹6.60 lakh,https://www.cars24.com/buy-used-mahindra-xuv300-2020-cars-mumbai-10320647791/,1197cc
2014 Maruti Celerio,83.71k km,Petrol,Manual,1st owner,₹2.48 lakh,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-mumbai-10379345736/,998cc
2022 Tata ALTROZ,34.68k km,Diesel,Manual,1st owner,₹7.07 lakh,https://www.cars24.com/buy-used-tata-altroz-2022-cars-mumbai-10370447754/,1497cc
2019 Tata NEXON,88.11k km,Diesel,Auto,1st owner,₹5.80 lakh,https://www.cars24.com/buy-used-tata-nexon-2019-cars-mumbai-10347946730/,1497cc
2017 Hyundai Creta,53.10k km,Petrol,Auto,2nd owner,₹7.26 lakh,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-mumbai-10322440784/,1591cc
2016 Hyundai Creta,45.57k km,CNG,Manual,1st owner,₹7.25 lakh,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-mumbai-10315348723/,1591cc
